run_id,max_lr,epochs,batch_size,fils,ensembles,ensemble_type,mixup,train_trans,val_trans,num_data,iters/epoch,dataset,model_arc,params,loss_func,optimizer,scheduler,lr,epoch,train_loss,train_acc,val_loss,val_acc
164,0.005,1333,125,64,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",3750,30,CIFAR10,gitresnet_ee,11173962,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 1333
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",6.9430334651010486e-9,1333,6.058481272388928e-7,1.0,0.17940208876416797,0.6941
165,0.005,1333,125,80,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",3750,30,CIFAR10,gitresnet_ee,17454170,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 1333
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",6.9430334651010486e-9,1333,7.105187515789688e-7,1.0,0.1766235298344067,0.7099
166,0.005,1333,125,96,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",3750,30,CIFAR10,gitresnet_ee,25129066,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 1333
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",6.9430334651010486e-9,1333,3.946049500223847e-7,1.0,0.17061050747122083,0.7063
167,0.005,1333,125,128,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",3750,30,CIFAR10,gitresnet_ee,44662922,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 1333
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",6.9430334651010486e-9,1333,8.432217506192086e-7,1.0,0.1832865380105518,0.6911
168,0.005,2000,125,1,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,2991,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.061563134761083695,0.526,0.0707670679404622,0.4747
169,0.005,2000,125,2,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,11420,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.032473230787685936,0.7572,0.07847536170766467,0.55
170,0.005,2000,125,3,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,25297,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.011054096619288127,0.9196,0.13710847347974778,0.529
171,0.005,2000,125,4,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,44622,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.0018718063410016752,0.9872,0.18826152441047486,0.555
172,0.005,2000,125,5,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,69395,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.00048661396528283755,0.9956,0.2083761753070922,0.5706
173,0.005,2000,125,6,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,99616,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.0001224519181137328,0.9996,0.2084827789238521,0.5918
174,0.005,2000,125,8,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,176402,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,0.00005300556081021482,0.9996,0.21023630783671424,0.6214
175,0.005,2000,125,10,1,easy,false,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]","[ToTensor(), Normalize(mean=[0.5070751592371323, 0.48654887331495095, 0.4409178433670343], std=[0.2673342858792401, 0.2564384629170883, 0.27615047132568404])]",2500,20,CIFAR10,gitresnet_ee,274980,CrossEntropyLoss(),"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.005
    lr: 0.005
    maximize: False
    weight_decay: 0
)","CosineAnnealingLR (
T_max = 2000
base_lrs = [0.005]
eta_min = 0
last_epoch = 0
optimizer = Adam()
verbose = False
)",3.0842507411921074e-9,2000,7.906678922067623e-6,1.0,0.2045120703322547,0.6401
