step,lr,epoch,train_loss,train_acc,train_f1,mixup_e
978,1.3046873838381508e-6,978,0.003526936570758511,0.9987516455581279,0.9985245115829686,false
979,1.1937468193873833e-6,979,0.00370423081147261,0.9988197376185937,0.9983147826176071,false
980,1.0877292712792555e-6,980,0.0042782734593001855,0.9987516455581279,0.9914760952195767,false
981,9.866357858642177e-7,981,0.003590158528134946,0.999024013799991,0.9984541512938987,false
982,8.904673608940958e-7,982,0.0042098221054324,0.9985246720232421,0.9903547045298104,false
983,7.992249455124867e-7,983,0.003420615953277991,0.9987062508511507,0.9991189621785098,false
984,7.129094402450999e-7,984,0.0037756235926145743,0.9988197376185937,0.9904044890362089,false
985,6.315216969912644e-7,985,0.005942141196953336,0.9985019746697535,0.996253556482734,false
986,5.550625190150466e-7,986,0.004185618415030644,0.9987516455581279,0.9982105569180223,false
987,4.835326609376453e-7,987,0.0042104756038957615,0.9986835534976621,0.997313230048925,false
988,4.1693282872995325e-7,988,0.0037793497046744663,0.9988651323255708,0.992328863253353,false
989,3.5526367970539657e-7,989,0.0035056647192234433,0.9988424349720822,0.9864023085575341,false
990,2.985258225135503e-7,990,0.00409642348721775,0.9988197376185937,0.9976992504260096,false
991,2.4671981713419924e-7,991,0.003418413121208438,0.9988197376185937,0.9916481121675967,false
992,1.9984617487173113e-7,992,0.003442507882249626,0.9988424349720822,0.9917704318224614,false
993,1.5790535835002957e-7,993,0.004637338686237682,0.998638158790685,0.9896189742415997,false
994,1.2089778150797776e-7,994,0.005267359992909707,0.9987062508511507,0.9916416106294966,false
995,8.88238095955171e-8,995,0.004985828870882314,0.9985019746697535,0.998001146495283,false
996,6.168375916970595e-8,996,0.004192240759594629,0.9988651323255708,0.9958210593693998,false
997,3.9477898091944e-8,997,0.004505431115737379,0.9986154614371964,0.9980803966930374,false
998,2.220644552508581e-8,998,0.005052697799804629,0.9985927640837078,0.9981782527276765,false
999,9.8695719314423e-9,999,0.0037231516496593012,0.999024013799991,0.9984107104774227,false
1000,2.4673990708934305e-9,1000,0.004004993166779922,0.9985019746697535,0.9844269777004514,false
